Year,City,Sport,Discipline,Athlete,Country Code,Country,Gender,Event,Medal
2010,Vancouver,Skating,Speed skating,"SKOBREV, Ivan",RUS,Russia,Men,10000M,Silver
2010,Vancouver,Skating,Speed skating,"HEDRICK, Chad",USA,United States,Men,1000M,Bronze
2010,Vancouver,Skating,Speed skating,"DAVIS, Shani",USA,United States,Men,1000M,Gold
2010,Vancouver,Skating,Speed skating,"MO, Tae-Bum",KOR,"Korea, South",Men,1000M,Silver
2010,Vancouver,Skating,Speed skating,"van RIESSEN, Laurine",NED,Netherlands,Women,1000M,Bronze
2010,Vancouver,Skating,Speed skating,"NESBITT, Christine",CAN,Canada,Women,1000M,Gold
2010,Vancouver,Skating,Speed skating,"GERRITSEN, Annette",NED,Netherlands,Women,1000M,Silver
2010,Vancouver,Skating,Speed skating,"BOKKO, Havard",NOR,Norway,Men,1500M,Bronze
2010,Vancouver,Skating,Speed skating,"TUITERT, Mark",NED,Netherlands,Men,1500M,Gold
2010,Vancouver,Skating,Speed skating,"DAVIS, Shani",USA,United States,Men,1500M,Silver
2010,Vancouver,Skating,Speed skating,"SABLIKOVA, Martina",CZE,Czech Republic,Women,1500M,Bronze
2010,Vancouver,Skating,Speed skating,"WUST, Ireen",NED,Netherlands,Women,1500M,Gold
2010,Vancouver,Skating,Speed skating,"GROVES, Kristina",CAN,Canada,Women,1500M,Silver
2010,Vancouver,Skating,Speed skating,"GROVES, Kristina",CAN,Canada,Women,3000M,Bronze
2010,Vancouver,Skating,Speed skating,"SABLIKOVA, Martina",CZE,Czech Republic,Women,3000M,Gold
2010,Vancouver,Skating,Speed skating,"BECKERT, Stephanie",GER,Germany,Women,3000M,Silver
2010,Vancouver,Skating,Speed skating,"SKOBREV, Ivan",RUS,Russia,Men,5000M,Bronze
2010,Vancouver,Skating,Speed skating,"KRAMER, Sven",NED,Netherlands,Men,5000M,Gold
2010,Vancouver,Skating,Speed skating,"LEE, Seung-Hoon",KOR,"Korea, South",Men,5000M,Silver
2010,Vancouver,Skating,Speed skating,"HUGHES, Clara",CAN,Canada,Women,5000M,Bronze
2010,Vancouver,Skating,Speed skating,"SABLIKOVA, Martina",CZE,Czech Republic,Women,5000M,Gold
2010,Vancouver,Skating,Speed skating,"BECKERT, Stephanie",GER,Germany,Women,5000M,Silver
2010,Vancouver,Skating,Speed skating,"KATO, Joji",JPN,Japan,Men,500M,Bronze
2010,Vancouver,Skating,Speed skating,"MO, Tae-Bum",KOR,"Korea, South",Men,500M,Gold
2010,Vancouver,Skating,Speed skating,"NAGASHIMA, Keiichiro",JPN,Japan,Men,500M,Silver
2010,Vancouver,Skating,Speed skating,"WANG, Beixing",CHN,China,Women,500M,Bronze
2010,Vancouver,Skating,Speed skating,"LEE, Sang-Hwa",KOR,"Korea, South",Women,500M,Gold
2010,Vancouver,Skating,Speed skating,"WOLF, Jenny",GER,Germany,Women,500M,Silver
2010,Vancouver,Skating,Speed skating,"BLOKHUIJSEN, Jan",NED,Netherlands,Men,Team Pursuit,Bronze
2010,Vancouver,Skating,Speed skating,"KRAMER, Sven",NED,Netherlands,Men,Team Pursuit,Bronze
2010,Vancouver,Skating,Speed skating,"KUIPERS, Simon",NED,Netherlands,Men,Team Pursuit,Bronze
2010,Vancouver,Skating,Speed skating,"TUITERT, Mark",NED,Netherlands,Men,Team Pursuit,Bronze
2010,Vancouver,Skating,Speed skating,"GIROUX, Mathieu",CAN,Canada,Men,Team Pursuit,Gold
2010,Vancouver,Skating,Speed skating,"MAKOWSKY, Lucas",CAN,Canada,Men,Team Pursuit,Gold
2010,Vancouver,Skating,Speed skating,"MORRISON, Denny",CAN,Canada,Men,Team Pursuit,Gold
2010,Vancouver,Skating,Speed skating,"HANSEN, Brian",USA,United States,Men,Team Pursuit,Silver
2010,Vancouver,Skating,Speed skating,"HEDRICK, Chad",USA,United States,Men,Team Pursuit,Silver
2010,Vancouver,Skating,Speed skating,"KUCK, Jonathan",USA,United States,Men,Team Pursuit,Silver
2010,Vancouver,Skating,Speed skating,"MARSICANO, Trevor",USA,United States,Men,Team Pursuit,Silver
2010,Vancouver,Skating,Speed skating,"BACHLEDA-CURUS, Katarzyna",POL,Poland,Women,Team Pursuit,Bronze
2010,Vancouver,Skating,Speed skating,"WOZNIAK, Katarzyna",POL,Poland,Women,Team Pursuit,Bronze
2010,Vancouver,Skating,Speed skating,"ZLOTKOWSKA, Luiza",POL,Poland,Women,Team Pursuit,Bronze
2010,Vancouver,Skating,Speed skating,"ANSCHUTZ THOMS, Daniela",GER,Germany,Women,Team Pursuit,Gold
2010,Vancouver,Skating,Speed skating,"BECKERT, Stephanie",GER,Germany,Women,Team Pursuit,Gold
2010,Vancouver,Skating,Speed skating,"FRIESINGER-POSTMA, Anna",GER,Germany,Women,Team Pursuit,Gold
2010,Vancouver,Skating,Speed skating,"MATTSCHERODT, Katrin",GER,Germany,Women,Team Pursuit,Gold
2010,Vancouver,Skating,Speed skating,"HOZUMI, Masako",JPN,Japan,Women,Team Pursuit,Silver
2010,Vancouver,Skating,Speed skating,"KODAIRA, Nao",JPN,Japan,Women,Team Pursuit,Silver
2010,Vancouver,Skating,Speed skating,"TABATA, Maki",JPN,Japan,Women,Team Pursuit,Silver
2010,Vancouver,Skiing,Alpine Skiing,"MILLER, Bode",USA,United States,Men,Downhill,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"DEFAGO, Didier",SUI,Switzerland,Men,Downhill,Gold
2010,Vancouver,Skiing,Alpine Skiing,"SVINDAL, Aksel Lund",NOR,Norway,Men,Downhill,Silver
2010,Vancouver,Skiing,Alpine Skiing,"GOERGL, Elisabeth",AUT,Austria,Women,Downhill,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"VONN, Lindsey",USA,United States,Women,Downhill,Gold
2010,Vancouver,Skiing,Alpine Skiing,"MANCUSO, Julia",USA,United States,Women,Downhill,Silver
2010,Vancouver,Skiing,Alpine Skiing,"SVINDAL, Aksel Lund",NOR,Norway,Men,Giant Slalom,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"JANKA, Carlo",SUI,Switzerland,Men,Giant Slalom,Gold
2010,Vancouver,Skiing,Alpine Skiing,"JANSRUD, Kjetil",NOR,Norway,Men,Giant Slalom,Silver
2010,Vancouver,Skiing,Alpine Skiing,"GOERGL, Elisabeth",AUT,Austria,Women,Giant Slalom,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"REBENSBURG, Viktoria",GER,Germany,Women,Giant Slalom,Gold
2010,Vancouver,Skiing,Alpine Skiing,"MAZE, Tina",SLO,Slovenia,Women,Giant Slalom,Silver
2010,Vancouver,Skiing,Alpine Skiing,"MYHRER, Andre",SWE,Sweden,Men,Slalom,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"RAZZOLI, Giuliano",ITA,Italy,Men,Slalom,Gold
2010,Vancouver,Skiing,Alpine Skiing,"KOSTELIC, Ivica",CRO,Croatia,Men,Slalom,Silver
2010,Vancouver,Skiing,Alpine Skiing,"ZAHROBSKA, Sarka",CZE,Czech Republic,Women,Slalom,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"RIESCH, Maria",GER,Germany,Women,Slalom,Gold
2010,Vancouver,Skiing,Alpine Skiing,"SCHILD, Marlies",AUT,Austria,Women,Slalom,Silver
2010,Vancouver,Skiing,Alpine Skiing,"ZURBRIGGEN, Silvan",SUI,Switzerland,Men,Super Combined,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"MILLER, Bode",USA,United States,Men,Super Combined,Gold
2010,Vancouver,Skiing,Alpine Skiing,"KOSTELIC, Ivica",CRO,Croatia,Men,Super Combined,Silver
2010,Vancouver,Skiing,Alpine Skiing,"PAERSON, Anja",SWE,Sweden,Women,Super Combined,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"RIESCH, Maria",GER,Germany,Women,Super Combined,Gold
2010,Vancouver,Skiing,Alpine Skiing,"MANCUSO, Julia",USA,United States,Women,Super Combined,Silver
2010,Vancouver,Skiing,Alpine Skiing,"WEIBRECHT, Andrew",USA,United States,Men,Super-G,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"SVINDAL, Aksel Lund",NOR,Norway,Men,Super-G,Gold
2010,Vancouver,Skiing,Alpine Skiing,"MILLER, Bode",USA,United States,Men,Super-G,Silver
2010,Vancouver,Skiing,Alpine Skiing,"VONN, Lindsey",USA,United States,Women,Super-G,Bronze
2010,Vancouver,Skiing,Alpine Skiing,"FISCHBACHER, Andrea",AUT,Austria,Women,Super-G,Gold
